,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
1138,Penny Marshall,Tom Hanks,Lori Petty,Rosie O'Donnell,Comedy Drama Sport,a league of their own,Tom Hanks Lori Petty Rosie O'Donnell Penny Marshall Comedy Drama Sport
1141,Ken Kwapis,Carmen Perez,Sabrina Revelle,Sachiko Ishida,Comedy Drama Romance,he's just not that into you,Carmen Perez Sabrina Revelle Sachiko Ishida Ken Kwapis Comedy Drama Romance
1142,David Zucker,Beau Mirchoff,Carmen Electra,Regina Hall,Comedy,scary movie 4,Beau Mirchoff Carmen Electra Regina Hall David Zucker Comedy
1144,Robert Zemeckis,Lea Thompson,Jeffrey Weissman,Thomas F. Wilson,Adventure Comedy Sci-Fi Western,back to the future part iii,Lea Thompson Jeffrey Weissman Thomas F. Wilson Robert Zemeckis Adventure Comedy Sci-Fi Western
1145,Etan Cohen,Will Ferrell,Alison Brie,Craig T. Nelson,Comedy Crime,get hard,Will Ferrell Alison Brie Craig T. Nelson Etan Cohen Comedy Crime
1150,Bobby Farrelly,Bill Murray,Kathleen Turner,Rob Riggle,Comedy,dumb and dumber to,Bill Murray Kathleen Turner Rob Riggle Bobby Farrelly Comedy
1152,Nancy Meyers,Robert De Niro,Anne Hathaway,Rene Russo,Comedy Drama,the intern,Robert De Niro Anne Hathaway Rene Russo Nancy Meyers Comedy Drama
1153,Tim Story,Olivia Munn,Nadine Velazquez,Bruce McGill,Action Comedy,ride along 2,Olivia Munn Nadine Velazquez Bruce McGill Tim Story Action Comedy
1158,John Hamburg,J.K. Simmons,Jon Favreau,Jane Curtin,Comedy Romance,"i love you, man",J.K. Simmons Jon Favreau Jane Curtin John Hamburg Comedy Romance
1159,Bobby Farrelly,Jason Alexander,Bruce McGill,Susan Ward,Comedy Drama Fantasy Romance,shallow hal,Jason Alexander Bruce McGill Susan Ward Bobby Farrelly Comedy Drama Fantasy Romance
1161,John Whitesell,ChloÃÂ« Grace Moretz,Nia Long,Marisol Nichols,Comedy Crime,big momma's house 2,ChloÃÂ« Grace Moretz Nia Long Marisol Nichols John Whitesell Comedy Crime
1162,Gore Verbinski,J.K. Simmons,Brad Pitt,Julia Roberts,Adventure Comedy Crime Romance,the mexican,J.K. Simmons Brad Pitt Julia Roberts Gore Verbinski Adventure Comedy Crime Romance
1164,Burr Steers,Matthew Perry,Hunter Parrish,Thomas Lennon,Comedy Drama Family Fantasy Romance,17 again,Matthew Perry Hunter Parrish Thomas Lennon Burr Steers Comedy Drama Family Fantasy Romance
1165,Nick Cassavetes,Don Johnson,Kate Upton,David Thornton,Comedy Romance,the other woman,Don Johnson Kate Upton David Thornton Nick Cassavetes Comedy Romance
1169,Nicholas Stoller,Pink,Mario Lopez,Lino Facioli,Comedy Music,get him to the greek,Pink Mario Lopez Lino Facioli Nicholas Stoller Comedy Music
1170,Peter Chelsom,Lisa Ann Walter,Nick Cannon,Omar Benson Miller,Comedy Drama Romance,shall we dance,Lisa Ann Walter Nick Cannon Omar Benson Miller Peter Chelsom Comedy Drama Romance
1171,Joe Dante,Kirsten Dunst,Denis Leary,Robert Picardo,Action Adventure Comedy Family Sci-Fi,small soldiers,Kirsten Dunst Denis Leary Robert Picardo Joe Dante Action Adventure Comedy Family Sci-Fi
1176,Sean Anders,Kevin Spacey,Christoph Waltz,Lindsay Sloane,Comedy Crime,horrible bosses 2,Kevin Spacey Christoph Waltz Lindsay Sloane Sean Anders Comedy Crime
1177,Cal Brunker,Brendan Fraser,Paul Scheer,Jonathan Morgan Heit,Adventure Animation Comedy Family Sci-Fi,escape from planet earth,Brendan Fraser Paul Scheer Jonathan Morgan Heit Cal Brunker Adventure Animation Comedy Family Sci-Fi
1181,Ivan Reitman,Brian Dennehy,Debra Winger,Roscoe Lee Browne,Comedy Crime Romance,legal eagles,Brian Dennehy Debra Winger Roscoe Lee Browne Ivan Reitman Comedy Crime Romance
1185,Peter Hedges,Jennifer Garner,Odeya Rush,Common,Comedy Drama Family Fantasy,the odd life of timothy green,Jennifer Garner Odeya Rush Common Peter Hedges Comedy Drama Family Fantasy
1186,Paul Weiland,Busy Philipps,Beau Garrett,Kevin Sussman,Comedy Romance,made of honor,Busy Philipps Beau Garrett Kevin Sussman Paul Weiland Comedy Romance
1193,Donald Petrie,Macaulay Culkin,John Larroquette,Jonathan Hyde,Comedy Family,riÃÂ¢hie riÃÂ¢h,Macaulay Culkin John Larroquette Jonathan Hyde Donald Petrie Comedy Family
1195,Marc Lawrence,Brad Garrett,Scott Porter,Haley Bennett,Comedy Music Romance,music and lyrics,Brad Garrett Scott Porter Haley Bennett Marc Lawrence Comedy Music Romance
1196,Greg Mottola,Bobby Lee,Nelson Ascencio,Jeremy Owen,Adventure Comedy Sci-Fi,paul,Bobby Lee Nelson Ascencio Jeremy Owen Greg Mottola Adventure Comedy Sci-Fi
1197,Anne Fletcher,Miriam Margolyes,Tom Virtue,Julene Renee,Comedy Drama,the guilt trip,Miriam Margolyes Tom Virtue Julene Renee Anne Fletcher Comedy Drama
1201,Jake Kasdan,James Wilcox,Randall Park,Nat Faxon,Comedy,sex tape,James Wilcox Randall Park Nat Faxon Jake Kasdan Comedy
1202,Diane Keaton,Adam Arkin,Celia Weston,Jesse James,Comedy Drama,hanging up,Adam Arkin Celia Weston Jesse James Diane Keaton Comedy Drama
1204,Kelly Makin,Jeanne Tripplehorn,Burt Young,Vincent Pastore,Comedy Crime Romance,mickey blue eyes,Jeanne Tripplehorn Burt Young Vincent Pastore Kelly Makin Comedy Crime Romance
1206,Bobby Farrelly,Jimmy Fallon,KaDee Strickland,Ione Skye,Comedy Drama Romance Sport,fever pitch,Jimmy Fallon KaDee Strickland Ione Skye Bobby Farrelly Comedy Drama Romance Sport
1207,unknown,Bruce Dinsmore,Melissa Altro,Daniel Brochu,Animation Comedy Family,arthurÃÂ            ,Bruce Dinsmore Melissa Altro Daniel Brochu unknown Animation Comedy Family
1208,Steven Brill,Lisa Ann Walter,Shaun Weiss,Matt Walsh,Comedy Drama,drillbit taylor,Lisa Ann Walter Shaun Weiss Matt Walsh Steven Brill Comedy Drama
1209,Seth MacFarlane,Liam Neeson,Charlize Theron,Seth MacFarlane,Comedy Western,a million ways to die in the west,Liam Neeson Charlize Theron Seth MacFarlane Seth MacFarlane Comedy Western
1212,Roger Michell,Noah Bean,Patti D'Arbanville,Vanessa Aspillaga,Comedy Drama Romance,morning glory,Noah Bean Patti D'Arbanville Vanessa Aspillaga Roger Michell Comedy Drama Romance
1217,Sam Weisman,Oliver Hudson,Valerie Perri,Carlease Burke,Comedy,the out-of-towners,Oliver Hudson Valerie Perri Carlease Burke Sam Weisman Comedy
1224,Penny Marshall,Ed Begley Jr.,Cliff Robertson,Lillo Brancato,Comedy Drama,renaissance man,Ed Begley Jr. Cliff Robertson Lillo Brancato Penny Marshall Comedy Drama
1226,Frederik Du Chau,Gary Oldman,Jaleel White,Eric Idle,Adventure Animation Comedy Drama Family Fantasy Musical,the magic sword: quest for camelot,Gary Oldman Jaleel White Eric Idle Frederik Du Chau Adventure Animation Comedy Drama Family Fantasy Musical
1229,Joseph Kahn,Dane Cook,Jay Hernandez,Christina Milian,Action Comedy Crime,torque,Dane Cook Jay Hernandez Christina Milian Joseph Kahn Action Comedy Crime
1236,Elaine May,Carol Kane,Warren Beatty,Isabelle Adjani,Action Adventure Comedy Music Thriller,ishtar,Carol Kane Warren Beatty Isabelle Adjani Elaine May Action Adventure Comedy Music Thriller
1237,Wes Anderson,Bill Murray,Meryl Streep,Helen McCrory,Adventure Animation Comedy Crime Family,fantastic mr. fox,Bill Murray Meryl Streep Helen McCrory Wes Anderson Adventure Animation Comedy Crime Family
1238,Stephen Herek,Angelina Jolie Pitt,Stockard Channing,James Gammon,Comedy Romance,life or something like it,Angelina Jolie Pitt Stockard Channing James Gammon Stephen Herek Comedy Romance
1239,John Carpenter,Richard Epcar,Michael McKean,Patricia Heaton,Comedy Romance Sci-Fi Thriller,memoirs of an invisible man,Richard Epcar Michael McKean Patricia Heaton John Carpenter Comedy Romance Sci-Fi Thriller
1240,Jean-Pierre Jeunet,Mathieu Kassovitz,Jamel Debbouze,Isabelle Nanty,Comedy Romance,amÃÂ©lie,Mathieu Kassovitz Jamel Debbouze Isabelle Nanty Jean-Pierre Jeunet Comedy Romance
1241,Dennie Gordon,Mary-Kate Olsen,Bob Saget,Riley Smith,Comedy Crime Family Romance,new york minute,Mary-Kate Olsen Bob Saget Riley Smith Dennie Gordon Comedy Crime Family Romance
1242,Charles Shyer,Omar Epps,Nia Long,Jane Krakowski,Comedy Drama Romance,alfie,Omar Epps Nia Long Jane Krakowski Charles Shyer Comedy Drama Romance
1247,Danny DeVito,Justin Theroux,Amber Valletta,Harvey Fierstein,Comedy,duplex,Justin Theroux Amber Valletta Harvey Fierstein Danny DeVito Comedy
1248,Malcolm D. Lee,Bernie Mac,Sean Hayes,Mike Epps,Comedy Drama Music,soul men,Bernie Mac Sean Hayes Mike Epps Malcolm D. Lee Comedy Drama Music
1254,Jean-Marie PoirÃÂ©,Bridgette Wilson-Sampras,Matt Ross,John Aylward,Comedy Fantasy Sci-Fi,just visiting,Bridgette Wilson-Sampras Matt Ross John Aylward Jean-Marie PoirÃÂ© Comedy Fantasy Sci-Fi
1256,Brian Robbins,John Gatins,Lou Saliba,Greg Collins,Comedy Drama,a thousand words,John Gatins Lou Saliba Greg Collins Brian Robbins Comedy Drama
1257,Marc F. Adler,Eric Idle,Anne Bancroft,Kelly Ripa,Adventure Animation Comedy Fantasy Romance,delgo,Eric Idle Anne Bancroft Kelly Ripa Marc F. Adler Adventure Animation Comedy Fantasy Romance
1260,Iain Softley,Angelina Jolie Pitt,Fisher Stevens,Lorraine Bracco,Comedy Crime Drama Thriller,hackers,Angelina Jolie Pitt Fisher Stevens Lorraine Bracco Iain Softley Comedy Crime Drama Thriller
1261,Richard Shepard,James Brolin,Zan Marolt,Ljubomir Kerekes,Adventure Comedy Drama Romance Thriller War,the hunting party,James Brolin Zan Marolt Ljubomir Kerekes Richard Shepard Adventure Comedy Drama Romance Thriller War
1262,Joel Coen,Jennifer Jason Leigh,Bill Cobbs,John Mahoney,Comedy Fantasy,the hudsucker proxy,Jennifer Jason Leigh Bill Cobbs John Mahoney Joel Coen Comedy Fantasy
1266,Bibo Bergeron,Adam Goldberg,Bob Balaban,FranÃÂ§ois Cluzet,Adventure Animation Comedy Fantasy Music Romance,a monster in paris,Adam Goldberg Bob Balaban FranÃÂ§ois Cluzet Bibo Bergeron Adventure Animation Comedy Fantasy Music Romance
1267,Jeff Nathanson,Matthew Broderick,Glenn Morshower,Tim Blake Nelson,Comedy,the last shot,Matthew Broderick Glenn Morshower Tim Blake Nelson Jeff Nathanson Comedy
1271,Michael Lehmann,Colin Ferguson,Stephen Collins,Tom Everett Scott,Comedy Romance,because i said so,Colin Ferguson Stephen Collins Tom Everett Scott Michael Lehmann Comedy Romance
1273,Tim Burton,Martin Landau,Catherine O'Hara,Atticus Shaffer,Animation Comedy Family Horror Sci-Fi,frankenweenie,Martin Landau Catherine O'Hara Atticus Shaffer Tim Burton Animation Comedy Family Horror Sci-Fi
1276,Richard Lester,Margot Kidder,Robert Vaughn,Jackie Cooper,Action Comedy Sci-Fi,superman iii,Margot Kidder Robert Vaughn Jackie Cooper Richard Lester Action Comedy Sci-Fi
1277,Peter Segal,Robert De Niro,Sylvester Stallone,Oscar Gale,Comedy Sport,grudge match,Robert De Niro Sylvester Stallone Oscar Gale Peter Segal Comedy Sport
1279,Andy Tennant,Ethan Embry,Mary Lynn Rajskub,Courtney Gains,Comedy Romance,sweet home alabama,Ethan Embry Mary Lynn Rajskub Courtney Gains Andy Tennant Comedy Romance
1280,Robert Luketic,Gerard Butler,John Michael Higgins,Eric Winter,Comedy Romance,the ugly truth,Gerard Butler John Michael Higgins Eric Winter Robert Luketic Comedy Romance
1281,Jonathan Lynn,Austin Pendleton,Phil Hartman,Max Casella,Comedy,sgt. bilko,Austin Pendleton Phil Hartman Max Casella Jonathan Lynn Comedy
1282,Robert Rodriguez,Steve Buscemi,Alexa PenaVega,Emily Osment,Action Adventure Comedy Family Sci-Fi,spy kids 2: island of lost dreams,Steve Buscemi Alexa PenaVega Emily Osment Robert Rodriguez Action Adventure Comedy Family Sci-Fi
1286,unknown,Joseph Gordon-Levitt,Wayne Knight,Kristen Johnston,Comedy Family Sci-Fi,3rd rock from the sunÃÂ            ,Joseph Gordon-Levitt Wayne Knight Kristen Johnston unknown Comedy Family Sci-Fi
1290,David Mirkin,Sarah Silverman,Anne Bancroft,Jeffrey Jones,Comedy Crime Romance,heartbreakers,Sarah Silverman Anne Bancroft Jeffrey Jones David Mirkin Comedy Crime Romance
1291,Andy Fickman,D.B. Woodside,Daniella Alonso,Eduardo VerÃÂ¡stegui,Action Comedy Crime,paul blart: mall cop 2,D.B. Woodside Daniella Alonso Eduardo VerÃÂ¡stegui Andy Fickman Action Comedy Crime
1293,John Pasquin,Jim Belushi,Ken Marino,Kelly Lynch,Comedy Drama,joe somebody,Jim Belushi Ken Marino Kelly Lynch John Pasquin Comedy Drama
1304,David Leland,Hayden Christensen,Ryan Cartwright,David Walliams,Adventure Comedy History Romance,virgin territory,Hayden Christensen Ryan Cartwright David Walliams David Leland Adventure Comedy History Romance
1309,Kirk Jones,Anna Kendrick,Dennis Quaid,Thomas Lennon,Comedy Drama Romance,what to expect when you're expecting,Anna Kendrick Dennis Quaid Thomas Lennon Kirk Jones Comedy Drama Romance
1310,Ethan Coen,J.K. Simmons,Brad Pitt,Kevin Sussman,Comedy Drama,burn after reading,J.K. Simmons Brad Pitt Kevin Sussman Ethan Coen Comedy Drama
1311,Jennifer Flackett,Gerard Butler,Anthony Simcoe,Christopher James Baker,Adventure Comedy Family Fantasy,nim's island,Gerard Butler Anthony Simcoe Christopher James Baker Jennifer Flackett Adventure Comedy Family Fantasy
1314,Kevin Smith,Bruce Willis,Tracy Morgan,Kevin Pollak,Action Comedy Crime,cop out,Bruce Willis Tracy Morgan Kevin Pollak Kevin Smith Action Comedy Crime
1315,Christian Ditter,Alison Brie,Damon Wayans Jr.,Nicholas Braun,Comedy Romance,how to be single,Alison Brie Damon Wayans Jr. Nicholas Braun Christian Ditter Comedy Romance
1318,Les Mayfield,Peter Greene,Dave Chappelle,Tamala Jones,Action Comedy Crime Thriller,blue streak,Peter Greene Dave Chappelle Tamala Jones Les Mayfield Action Comedy Crime Thriller
1319,Rawson Marshall Thurber,Laura-Leigh,Molly C. Quinn,Thomas Lennon,Comedy Crime,we're the millers,Laura-Leigh Molly C. Quinn Thomas Lennon Rawson Marshall Thurber Comedy Crime
1323,Steve Pink,Charlie McDermott,Collette Wolfe,Crystal Lowe,Comedy Sci-Fi,hot tub time machine,Charlie McDermott Collette Wolfe Crystal Lowe Steve Pink Comedy Sci-Fi
1331,Andrew Bergman,Stockard Channing,Nathan Lane,John Larroquette,Biography Comedy Romance,isn't she great,Stockard Channing Nathan Lane John Larroquette Andrew Bergman Biography Comedy Romance
1332,Kirk De Micco,Cheryl Hines,Kenan Thompson,Omid Abtahi,Adventure Animation Comedy Family Sci-Fi,space chimps,Cheryl Hines Kenan Thompson Omid Abtahi Kirk De Micco Adventure Animation Comedy Family Sci-Fi
1333,Chris Rock,Bernie Mac,Dylan Baker,Tracy Morgan,Comedy,head of state,Bernie Mac Dylan Baker Tracy Morgan Chris Rock Comedy
1334,Todd Phillips,Bradley Cooper,Rob Riggle,Mike Epps,Comedy,the hangover,Bradley Cooper Rob Riggle Mike Epps Todd Phillips Comedy
1336,Jay Roach,Muse Watson,Verne Troyer,Robert Wagner,Action Adventure Comedy Crime,austin powers: the spy who shagged me,Muse Watson Verne Troyer Robert Wagner Jay Roach Action Adventure Comedy Crime
1341,unknown,Jon Foo,Aimee Garcia,Wendie Malick,Action Comedy Crime,rush hourÃÂ            ,Jon Foo Aimee Garcia Wendie Malick unknown Action Comedy Crime
1342,Robert Rodriguez,Alexa PenaVega,Cheech Marin,Daryl Sabara,Action Adventure Comedy Family Sci-Fi,spy kids,Alexa PenaVega Cheech Marin Daryl Sabara Robert Rodriguez Action Adventure Comedy Family Sci-Fi
1343,Seth Gordon,Kevin Spacey,Lindsay Sloane,Reginald Ballard,Comedy Crime,horrible bosses,Kevin Spacey Lindsay Sloane Reginald Ballard Seth Gordon Comedy Crime
1345,David Frankel,Meryl Streep,Anne Hathaway,Rebecca Mader,Comedy Drama Romance,the devil wears prada,Meryl Streep Anne Hathaway Rebecca Mader David Frankel Comedy Drama Romance
1347,Seth Gordon,Jon Favreau,Eric Stonestreet,T.I.,Comedy Crime,identity thief,Jon Favreau Eric Stonestreet T.I. Seth Gordon Comedy Crime
1350,Judd Apatow,Amy Schumer,Randall Park,Josh Segarra,Comedy Romance,trainwreck,Amy Schumer Randall Park Josh Segarra Judd Apatow Comedy Romance
1351,Kevin Rodney Sullivan,Bernie Mac,Nicole Sullivan,Sherri Shepherd,Comedy Romance,guess who,Bernie Mac Nicole Sullivan Sherri Shepherd Kevin Rodney Sullivan Comedy Romance
1354,Mike Mitchell,Michael Angarano,Kelly Preston,Nicholas Braun,Adventure Comedy Family Sci-Fi,sky high,Michael Angarano Kelly Preston Nicholas Braun Mike Mitchell Adventure Comedy Family Sci-Fi
1355,Frank Oz,Tom Selleck,Wilford Brimley,Lauren Ambrose,Comedy,in & out,Tom Selleck Wilford Brimley Lauren Ambrose Frank Oz Comedy
1360,Kevin Munroe,Chris Evans,Sarah Michelle Gellar,Mako,Action Adventure Animation Comedy Family Fantasy Sci-Fi,tmnt,Chris Evans Sarah Michelle Gellar Mako Kevin Munroe Action Adventure Animation Comedy Family Fantasy Sci-Fi
1362,Will Gluck,Mila Kunis,Justin Timberlake,Masi Oka,Comedy Romance,friends with benefits,Mila Kunis Justin Timberlake Masi Oka Will Gluck Comedy Romance
1363,Nicholas Stoller,ChloÃÂ« Grace Moretz,Ike Barinholtz,Kiersey Clemons,Comedy,neighbors 2: sorority rising,ChloÃÂ« Grace Moretz Ike Barinholtz Kiersey Clemons Nicholas Stoller Comedy
1364,John Lee Hancock,Tom Hanks,Ruth Wilson,B.J. Novak,Biography Comedy Drama History Music,saving mr. banks,Tom Hanks Ruth Wilson B.J. Novak John Lee Hancock Biography Comedy Drama History Music
1366,Judd Apatow,Charlyne Yi,Maude Apatow,Mackenzie Aladjem,Comedy,this is 40,Charlyne Yi Maude Apatow Mackenzie Aladjem Judd Apatow Comedy
1367,Walt Becker,Robin Williams,Bernie Mac,Ann-Margret,Comedy Family,old dogs,Robin Williams Bernie Mac Ann-Margret Walt Becker Comedy Family
1369,Ken Kwapis,Robin Williams,Christine Taylor,Mindy Kaling,Comedy Romance,license to wed,Robin Williams Christine Taylor Mindy Kaling Ken Kwapis Comedy Romance
1370,Dennis Dugan,Jon Lovitz,Jon Heder,Tim Meadows,Comedy Romance Sport,the benchwarmers,Jon Lovitz Jon Heder Tim Meadows Dennis Dugan Comedy Romance Sport
1371,Gary David Goldberg,Stockard Channing,Victor Webster,Elizabeth Perkins,Comedy Romance,must love dogs,Stockard Channing Victor Webster Elizabeth Perkins Gary David Goldberg Comedy Romance
1374,Ethan Coen,J.K. Simmons,Tom Hanks,Stephen Root,Comedy Crime Thriller,the ladykillers,J.K. Simmons Tom Hanks Stephen Root Ethan Coen Comedy Crime Thriller
1377,Alan Poul,Danneel Ackles,Noureen DeWulf,Tom Bosley,Comedy Romance,the back-up plan,Danneel Ackles Noureen DeWulf Tom Bosley Alan Poul Comedy Romance
1378,Luke Greenfield,Ashley Williams,Steve Howey,Kirsten Day,Comedy Drama Romance,something borrowed,Ashley Williams Steve Howey Kirsten Day Luke Greenfield Comedy Drama Romance
1380,Gil Junger,Tom Wilkinson,Marsha Thomason,Vincent Regan,Adventure Comedy Fantasy,black knight,Tom Wilkinson Marsha Thomason Vincent Regan Gil Junger Adventure Comedy Fantasy
1381,Michael Ritchie,Tatum O'Neal,Vic Morrow,Joyce Van Patten,Comedy Drama Family Sport,the bad news bears,Tatum O'Neal Vic Morrow Joyce Van Patten Michael Ritchie Comedy Drama Family Sport
1382,Steven E. de Souza,Ming-Na Wen,Raul Julia,Kylie Minogue,Action Adventure Comedy Thriller,street fighter,Ming-Na Wen Raul Julia Kylie Minogue Steven E. de Souza Action Adventure Comedy Thriller
1392,Hugh Wilson,Brendan Fraser,Sissy Spacek,Douglas Smith,Comedy Drama Romance Sci-Fi,blast from the past,Brendan Fraser Sissy Spacek Douglas Smith Hugh Wilson Comedy Drama Romance Sci-Fi
1394,Kevin Smith,Stephen Root,Mike Starr,George Carlin,Comedy Drama Romance,jersey girl,Stephen Root Mike Starr George Carlin Kevin Smith Comedy Drama Romance
1397,Susanna White,Daniel Mays,Bill Bailey,Eros Vlahos,Comedy Family Fantasy,nanny mcphee returns,Daniel Mays Bill Bailey Eros Vlahos Susanna White Comedy Family Fantasy
1400,Tommy O'Haver,Anne Hathaway,Steve Coogan,Joanna Lumley,Comedy Family Fantasy Romance,ella enchanted,Anne Hathaway Steve Coogan Joanna Lumley Tommy O'Haver Comedy Family Fantasy Romance
1402,Gary Chapman,Jim Broadbent,Olivia Williams,Pip Torrens,Adventure Animation Comedy Family War,valiant,Jim Broadbent Olivia Williams Pip Torrens Gary Chapman Adventure Animation Comedy Family War
