,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
714,Rodo Sayagues,Stephen Lang,Brendan Sexton III,Madelyn Grace,Thriller Horror,don't breathe 2,Stephen Lang Brendan Sexton III Madelyn Grace Rodo Sayagues Thriller Horror
715,David Bruckner,Rebecca Hall,Sarah Goldberg,Evan Jonigkeit,Drama Horror Mystery Thriller,the night house,Rebecca Hall Sarah Goldberg Evan Jonigkeit David Bruckner Drama Horror Mystery Thriller
716,Neill Blomkamp,Carly Pope,Chris William Martin,Michael Rogers,Thriller Horror,demonic,Carly Pope Chris William Martin Michael Rogers Neill Blomkamp Thriller Horror
717,Nia DaCosta,Yahya Abdul-Mateen II,Teyonah Parris,Nathan Stewart-Jarrett,Drama Horror Thriller,candyman,Yahya Abdul-Mateen II Teyonah Parris Nathan Stewart-Jarrett Nia DaCosta Drama Horror Thriller
718,Vibeke Muasya,Siobhan Fallon Hogan,Ellie Frankel,Robert Patrick,Mystery Thriller Horror Drama Crime,rushed,Siobhan Fallon Hogan Ellie Frankel Robert Patrick Vibeke Muasya Mystery Thriller Horror Drama Crime
719,Sean King O'Grady,Sierra McCormick,Vinessa Shaw,Pat Healy,Horror Mystery,we need to do something,Sierra McCormick Vinessa Shaw Pat Healy Sean King O'Grady Horror Mystery
720,James Wan,Annabelle Wallis,Maddie Hasson,George Young,Horror,malignant,Annabelle Wallis Maddie Hasson George Young James Wan Horror
721,"Scott B. Hansen, Desiree Connell",Zach Galligan,Derek Russo,Corey Taylor,Horror,bad candy,"Zach Galligan Derek Russo Corey Taylor Scott B. Hansen, Desiree Connell Horror"
722,David Yarovesky,Winslow Fegley,Lidya Jewett,Krysten Ritter,Fantasy Family Horror,nightbooks,Winslow Fegley Lidya Jewett Krysten Ritter David Yarovesky Fantasy Family Horror
723,Sion Sono,Nicolas Cage,Sofia Boutella,Bill Moseley,Action Fantasy Horror,prisoners of the ghostland,Nicolas Cage Sofia Boutella Bill Moseley Sion Sono Action Fantasy Horror
724,Gigi Saul Guerrero,L. Scott Caldwell,Adriana Barraza,Joshua Caleb Johnson,Thriller Horror,bingo hell,L. Scott Caldwell Adriana Barraza Joshua Caleb Johnson Gigi Saul Guerrero Thriller Horror
725,Maritte Lee Go,Ashja Cooper,Theodus Crane,Kenneisha Thompson,Horror Thriller,black as night,Ashja Cooper Theodus Crane Kenneisha Thompson Maritte Lee Go Horror Thriller
726,Patrick Brice,Sydney Park,Theodore Pellerin,Asjha Cooper,Horror Mystery,there's someone inside your house,Sydney Park Theodore Pellerin Asjha Cooper Patrick Brice Horror Mystery
727,Axelle Carolyn,Barbara Hershey,Bruce Davison,Stacey Travis,Horror,the manor,Barbara Hershey Bruce Davison Stacey Travis Axelle Carolyn Horror
728,David Gordon Green,Jamie Lee Curtis,Judy Greer,Andi Matichak,Horror Thriller,halloween kills,Jamie Lee Curtis Judy Greer Andi Matichak David Gordon Green Horror Thriller
729,Adam Randall,Jorge Lendeborg Jr.,Debby Ryan,Lucy Fry,Horror Thriller Action,night teeth,Jorge Lendeborg Jr. Debby Ryan Lucy Fry Adam Randall Horror Thriller Action
730,Scott Cooper,Keri Russell,Jesse Plemons,Jeremy T. Thomas,Drama Horror Mystery,antlers,Keri Russell Jesse Plemons Jeremy T. Thomas Scott Cooper Drama Horror Mystery
731,William Eubank,Emily Bader,Roland Buck III,Dan Lippert,Horror Mystery,paranormal activity: next of kin,Emily Bader Roland Buck III Dan Lippert William Eubank Horror Mystery
732,"Philip Gelatt, Morgan Galen King",Richard E. Grant,Lucy Lawless,Patton Oswalt,Animation Fantasy Action Horror,the spine of night,"Richard E. Grant Lucy Lawless Patton Oswalt Philip Gelatt, Morgan Galen King Animation Fantasy Action Horror"
733,"Jim Cummings, PJ McCabe",Jim Cummings,Virginia Newcomb,PJ McCabe,Thriller Horror Comedy,the beta test,"Jim Cummings Virginia Newcomb PJ McCabe Jim Cummings, PJ McCabe Thriller Horror Comedy"
734,Brian Patrick Butler,Nick Young,Alexandra Slade,Michael C. Burgess,Comedy Science Fiction Horror,friend of the world,Nick Young Alexandra Slade Michael C. Burgess Brian Patrick Butler Comedy Science Fiction Horror
735,Johannes Roberts,Kaya Scodelario,Hannah John-Kamen,Robbie Amell,Horror Science Fiction Action,resident evil: welcome to raccoon city,Kaya Scodelario Hannah John-Kamen Robbie Amell Johannes Roberts Horror Science Fiction Action
736,Patricia Harris Seeley,Autumn Reeser,Danny Trejo,Antonio Cupo,Family Animation Fantasy Horror,the legend of la llorona,Autumn Reeser Danny Trejo Antonio Cupo Patricia Harris Seeley Family Animation Fantasy Horror
737,"Matt Bettinelli-Olpin, Tyler Gillett",Melissa Barrera,Mason Gooding,Jenna Ortega,Horror Mystery Thriller,scream,"Melissa Barrera Mason Gooding Jenna Ortega Matt Bettinelli-Olpin, Tyler Gillett Horror Mystery Thriller"
738,Justin Lee,Bruce Dern,Billy Zane,Tony Todd,Horror Action,hellblazers,Bruce Dern Billy Zane Tony Todd Justin Lee Horror Action
739,Rich Ragsdale,Scout Taylor-Compton,Nolan Gerard Funk,Jeff Fahey,Horror,the long night,Scout Taylor-Compton Nolan Gerard Funk Jeff Fahey Rich Ragsdale Horror
740,D. J. Caruso,Rainey Qualley,Jake Horowitz,Luciana VanDette,Thriller Horror Drama,shut in,Rainey Qualley Jake Horowitz Luciana VanDette D. J. Caruso Thriller Horror Drama
741,David Blue Garcia,Sarah Yarkin,Elsie Fisher,Mark Burham,Horror Thriller,texas chainsaw massacre,Sarah Yarkin Elsie Fisher Mark Burham David Blue Garcia Horror Thriller
742,Sean Ellis,Boyd Holbrook,Kelly Reilly,Alistair Petrie,Horror Drama Thriller,the cursed,Boyd Holbrook Kelly Reilly Alistair Petrie Sean Ellis Horror Drama Thriller
743,B. J. McDonnell,Dave Grohl,Nate Mendel,Pat Smear,Horror Comedy Music,studio 666,Dave Grohl Nate Mendel Pat Smear B. J. McDonnell Horror Comedy Music
744,Mimi Cave,Daisy Edgar-Jones,Sebastian Stan,Jonica T. Gibbs,Horror Thriller,fresh,Daisy Edgar-Jones Sebastian Stan Jonica T. Gibbs Mimi Cave Horror Thriller
745,Ti West,Mia Goth,Jenna Ortega,Martin Henderson,Horror Thriller,x,Mia Goth Jenna Ortega Martin Henderson Ti West Horror Thriller
746,Iris K. Shim,Sandra Oh,Fivel Stewart,Dermot Mulroney,Horror Mystery Drama,umma,Sandra Oh Fivel Stewart Dermot Mulroney Iris K. Shim Horror Mystery Drama
747,Mariama Diallo,Regina Hall,Zoe Renee,Amber Gray,Horror Thriller Drama Mystery,master,Regina Hall Zoe Renee Amber Gray Mariama Diallo Horror Thriller Drama Mystery
748,Roshan Sethi,Karan Soni,Geraldine Viswanathan,unknown,Crime Horror Drama Mystery Thriller,7 days,Karan Soni Geraldine Viswanathan unknown Roshan Sethi Crime Horror Drama Mystery Thriller
749,Nick Lyon,Jamie Bamber,Keesha Sharp,AnnaLynne McCord,Mystery Thriller Horror,titanic 666,Jamie Bamber Keesha Sharp AnnaLynne McCord Nick Lyon Mystery Thriller Horror
750,Sammi Cohen,Rowan Blanchard,Auli'i Cravalho,Isabella Ferreira,Drama Horror Thriller,crush,Rowan Blanchard Auli'i Cravalho Isabella Ferreira Sammi Cohen Drama Horror Thriller
751,Emerson Moore,Jordan Claire Robbins,Theo Rossi,Tahirah Sharif,Thriller Horror,escape the field,Jordan Claire Robbins Theo Rossi Tahirah Sharif Emerson Moore Thriller Horror
752,Keith Thomas,Zac Efron,Ryan Kiera Armstrong,Sydney Lemmon,Horror Thriller Science Fiction,firestarter,Zac Efron Ryan Kiera Armstrong Sydney Lemmon Keith Thomas Horror Thriller Science Fiction
753,Chloe Okuno,Maika Monroe,Karl Glusman,Burn Gorman,Horror Mystery Thriller,watcher,Maika Monroe Karl Glusman Burn Gorman Chloe Okuno Horror Mystery Thriller
754,Rob Savage,Annie Hardy,Amer Chadha-Patel,Angela Enahoro,Horror Thriller,dashcam,Annie Hardy Amer Chadha-Patel Angela Enahoro Rob Savage Horror Thriller
755,Sonja O'Hara,Stephen Lang,Shane West,Bruce Dern,Horror Thriller Drama Mystery,mid-century,Stephen Lang Shane West Bruce Dern Sonja O'Hara Horror Thriller Drama Mystery
756,Spencer Squire,Emma Roberts,John Gallagher Jr.,Michael Shannon,Horror Mystery Thriller Crime Drama,abandoned,Emma Roberts John Gallagher Jr. Michael Shannon Spencer Squire Horror Mystery Thriller Crime Drama
757,Scott Derrickson,Ethan Hawke,Mason Thames,Madeleine McGraw,Horror Thriller,the black phone,Ethan Hawke Mason Thames Madeleine McGraw Scott Derrickson Horror Thriller
758,Jordan Peele,Daniel Kaluuya,Keke Palmer,Steven Yeun,Horror Science Fiction Mystery,nope,Daniel Kaluuya Keke Palmer Steven Yeun Jordan Peele Horror Science Fiction Mystery
759,Andrew Semans,Rebecca Hall,Grace Kaufman,Michael Esper,Crime Mystery Horror,resurrection,Rebecca Hall Grace Kaufman Michael Esper Andrew Semans Crime Mystery Horror
760,Spider One,Krsy Fox,John Ennis,Bryce Johnson,Horror,allegoria,Krsy Fox John Ennis Bryce Johnson Spider One Horror
761,Halina Reijn,Amandla Stenberg,Maria Bakalova,Myha'la Herrold,Comedy Horror Mystery,bodies bodies bodies,Amandla Stenberg Maria Bakalova Myha'la Herrold Halina Reijn Comedy Horror Mystery
762,John Logan,Theo Germaine,Carrie Preston,Anna Chlumsky,Horror Thriller,they/them,Theo Germaine Carrie Preston Anna Chlumsky John Logan Horror Thriller
763,J. J. Perry,Jamie Foxx,Dave Franco,Natasha Liu Bordizzo,Action Fantasy Horror Comedy,day shift,Jamie Foxx Dave Franco Natasha Liu Bordizzo J. J. Perry Action Fantasy Horror Comedy
764,Baltasar KormÃ¡kur,Idris Elba,Sharlto Copley,Iyana Halley,Thriller Action Horror,beast,Idris Elba Sharlto Copley Iyana Halley Baltasar KormÃ¡kur Thriller Action Horror
765,William Brent Bell,Isabelle Fuhrman,Rossif Sutherland,Hiro Kanagawa,Horror Thriller,orphan: first kill,Isabelle Fuhrman Rossif Sutherland Hiro Kanagawa William Brent Bell Horror Thriller
766,Jessica M. Thompson,Nathalie Emmanuel,Thomas Doherty,Stephanie Corneliussen,Horror Thriller,the invitation,Nathalie Emmanuel Thomas Doherty Stephanie Corneliussen Jessica M. Thompson Horror Thriller
767,Zach Cregger,Georgina Campbell,Bill SkarsgÃ¥rd,Justin Long,Horror Mystery Thriller,barbarian,Georgina Campbell Bill SkarsgÃ¥rd Justin Long Zach Cregger Horror Mystery Thriller
768,Ti West,Mia Goth,David Corenswet,Tandi Wright,Horror Drama,pearl,Mia Goth David Corenswet Tandi Wright Ti West Horror Drama
769,Matt Sobel,Naomi Watts,Cameron Crovetti,Nicholas Crovetti,Horror Thriller Mystery,goodnight mommy,Naomi Watts Cameron Crovetti Nicholas Crovetti Matt Sobel Horror Thriller Mystery
770,Timo Vuorensola,Sydney Craven,Imran Adams,Dee Wallace,Horror Thriller Mystery,jeepers creepers: reborn,Sydney Craven Imran Adams Dee Wallace Timo Vuorensola Horror Thriller Mystery
771,Parker Finn,Sosie Bacon,Jessie T. Usher,Kyle Gallner,Horror Mystery Thriller,smile,Sosie Bacon Jessie T. Usher Kyle Gallner Parker Finn Horror Mystery Thriller
772,Damon Thomas,Elsie Fisher,Amiah Miller,Rachel Ogechi Kanu,Horror Comedy,my best friend's exorcism,Elsie Fisher Amiah Miller Rachel Ogechi Kanu Damon Thomas Horror Comedy
773,John Lee Hancock,Donald Sutherland,Jaeden Martell,Joe Tippett,Drama Horror Mystery,mr. harrigan's phone,Donald Sutherland Jaeden Martell Joe Tippett John Lee Hancock Drama Horror Mystery
774,Damien Leone,Lauren LaVera,Elliot Fullam,Sarah Voigt,Horror Thriller,terrifier 2,Lauren LaVera Elliot Fullam Sarah Voigt Damien Leone Horror Thriller
775,David Bruckner,Odessa A'zion,Jamie Clayton,Adam Faison,Horror Mystery,hellraiser,Odessa A'zion Jamie Clayton Adam Faison David Bruckner Horror Mystery
776,"Dan Berk, Robert Olsen",Maika Monroe,Jake Lacy,Matthew Yang King,Science Fiction Thriller Horror Mystery Drama,significant other,Maika Monroe Jake Lacy Matthew Yang King Dan Berk Robert Olsen Science Fiction Thriller Horror Mystery Drama
777,John Ross,Sara Wolfkind,Shannyn Sossamon,Usman Ally,Horror,grimcutty,Sara Wolfkind Shannyn Sossamon Usman Ally John Ross Horror
778,David Gordon Green,Jamie Lee Curtis,Andi Matichak,Rohan Campbell,Horror Thriller,halloween ends,Jamie Lee Curtis Andi Matichak Rohan Campbell David Gordon Green Horror Thriller
779,Jeff Wadlow,Marlon Wayans,Priah Ferguson,Kelly Rowland,Adventure Comedy Horror Family,the curse of bridge hollow,Marlon Wayans Priah Ferguson Kelly Rowland Jeff Wadlow Adventure Comedy Horror Family
780,Bill Posley,Tony Todd,unknown,unknown,Horror Mystery Thriller Crime,bitch ass,Tony Todd unknown unknown Bill Posley Horror Mystery Thriller Crime
781,"Maggie Levin, Johannes Roberts, Flying Lotus, Tyler MacIntyre, Vanessa & Joseph Winter",Maggie Levin,Johannes Roberts,Flying Lotus,Horror Thriller,v/h/s/99,"Maggie Levin Johannes Roberts Flying Lotus Maggie Levin, Johannes Roberts, Flying Lotus, Tyler MacIntyre, Vanessa & Joseph Winter Horror Thriller"
782,Henry Selick,Keegan-Michael Key,Jordan Peele,Angela Bassett,Animation Comedy Fantasy Horror,wendell & wild,Keegan-Michael Key Jordan Peele Angela Bassett Henry Selick Animation Comedy Fantasy Horror
783,Daniel Stamm,Jacqueline Byers,Colin Salmon,Christian Navarro,Horror Thriller,prey for the devil,Jacqueline Byers Colin Salmon Christian Navarro Daniel Stamm Horror Thriller
784,Shana Feste,Ella Balinska,Pilou AsbÃÂ¦k,Dayo Okeniyi,Thriller Horror,run sweetheart run,Ella Balinska Pilou AsbÃÂ¦k Dayo Okeniyi Shana Feste Thriller Horror
785,"Justin Benson, Aaron Moorhead",Aaron Moorhead,Justin Benson,Sarah Adina Smith,Science Fiction Mystery Comedy Horror,something in the dirt,Aaron Moorhead Justin Benson Sarah Adina Smith Justin Benson Aaron Moorhead Science Fiction Mystery Comedy Horror
786,Mark Mylod,Ralph Fiennes,Anya Taylor-Joy,Nicholas Hoult,Comedy Thriller Horror,the menu,Ralph Fiennes Anya Taylor-Joy Nicholas Hoult Mark Mylod Comedy Thriller Horror
787,Luca Guadagnino,Taylor Russell,TimothÃÂ©e Chalamet,Michael Stuhlbarg,Drama Horror Romance,bones and all,Taylor Russell TimothÃÂ©e Chalamet Michael Stuhlbarg Luca Guadagnino Drama Horror Romance
788,Nikyatu Jusu,Anna Diop,Michelle Monaghan,Sinqua Walls,Drama Horror,nanny,Anna Diop Michelle Monaghan Sinqua Walls Nikyatu Jusu Drama Horror
789,Steven LaMorte,David Howard Thornton,Krystle Martin,Chase Mullins,Horror Comedy,the mean one,David Howard Thornton Krystle Martin Chase Mullins Steven LaMorte Horror Comedy
790,Scott Cooper,Christian Bale,Harry Melling,Gillian Anderson,Thriller Crime Horror Mystery,the pale blue eye,Christian Bale Harry Melling Gillian Anderson Scott Cooper Thriller Crime Horror Mystery
791,Gerard Johnstone,Allison Williams,Violet McGraw,Amie Donald,Science Fiction Horror,m3gan,Allison Williams Violet McGraw Amie Donald Gerard Johnstone Science Fiction Horror
792,Nathan Frankowski,Alice Orr-Ewing,Joe Doyle,Eveline Hall,Horror Fantasy Science Fiction Thriller,the devil conspiracy,Alice Orr-Ewing Joe Doyle Eveline Hall Nathan Frankowski Horror Fantasy Science Fiction Thriller
793,John Hyams,Gideon Adlon,Bethlehem Million,Marc Menchaca,Horror Mystery Thriller,sick,Gideon Adlon Bethlehem Million Marc Menchaca John Hyams Horror Mystery Thriller
794,Roxanne Benjamin,Alisha Wainwright,Zach Gilford,Amanda Crew,Horror Mystery Thriller,there's something wrong with the children,Alisha Wainwright Zach Gilford Amanda Crew Roxanne Benjamin Horror Mystery Thriller
795,Jason Eisener,Dominic Mariche,Phoebe Rex,Calem MacDonald,Horror Science Fiction Thriller,kids vs. aliens,Dominic Mariche Phoebe Rex Calem MacDonald Jason Eisener Horror Science Fiction Thriller
796,Deon Taylor,Joseph Sikora,King Bach,Annie Ilonzeh,Horror Drama,fear,Joseph Sikora King Bach Annie Ilonzeh Deon Taylor Horror Drama
797,M. Night Shyamalan,Dave Bautista,Jonathan Groff,Ben Aldridge,Thriller Mystery Horror,knock at the cabin,Dave Bautista Jonathan Groff Ben Aldridge M. Night Shyamalan Thriller Mystery Horror
798,Bess Wohl,NoÃ©mie Merlant,Kit Harington,Meredith Hagner,Horror Thriller Drama,baby ruby,NoÃ©mie Merlant Kit Harington Meredith Hagner Bess Wohl Horror Thriller Drama
799,Christopher Smith,Jena Malone,Danny Huston,Janet Suzman,Horror Thriller,consecration,Jena Malone Danny Huston Janet Suzman Christopher Smith Horror Thriller
800,Robbie Banfitch,Robbie Banfitch,Angela Basolis,Scott Schamell,Horror Science Fiction Thriller,the outwaters,Robbie Banfitch Angela Basolis Scott Schamell Robbie Banfitch Horror Science Fiction Thriller
801,Christopher Landon,David Harbour,Anthony Mackie,Jahi Di'Allo Winston,Comedy Fantasy Family Adventure Horror,we have a ghost,David Harbour Anthony Mackie Jahi Di'Allo Winston Christopher Landon Comedy Fantasy Family Adventure Horror
802,Kurt Wimmer,Elena Kampouris,Kate Moyer,Callan Mulvey,Horror Thriller,children of the corn,Elena Kampouris Kate Moyer Callan Mulvey Kurt Wimmer Horror Thriller
803,Yoko Okumura,Midori Francis,Jolene Purdy,Missi Pyle,Horror Mystery,unseen,Midori Francis Jolene Purdy Missi Pyle Yoko Okumura Horror Mystery
804,J. Horton,Rachel Amanda Bryant,Al Gomez,Gregory Blair,Crime Horror Thriller,craving,Rachel Amanda Bryant Al Gomez Gregory Blair J. Horton Crime Horror Thriller
805,"Matt Bettinelli-Olpin, Tyler Gillett",Melissa Barrera,Jasmin Savoy Brown,Jack Champion,Horror Crime Thriller,scream vi,"Melissa Barrera Jasmin Savoy Brown Jack Champion Matt Bettinelli-Olpin, Tyler Gillett Horror Crime Thriller"
806,Jacob Byrd,Sydney Carvill,Wade Baker Janet Carter,Rob Shuster,Horror Mystery Drama,adalynn,Sydney Carvill Wade Baker Janet Carter Rob Shuster Jacob Byrd Horror Mystery Drama
807,Anthony DiBlasi,Jessica Sula,Candice Coke,Chaney Morrow,Horror,malum,Jessica Sula Candice Coke Chaney Morrow Anthony DiBlasi Horror
808,Chris McKay,Nicholas Hoult,Nicolas Cage,Awkwafina,Comedy Horror,renfield,Nicholas Hoult Nicolas Cage Awkwafina Chris McKay Comedy Horror
809,Julius Avery,Russell Crowe,Alex Essoe,Daniel Zovatto,Horror Thriller,the pope's exorcist,Russell Crowe Alex Essoe Daniel Zovatto Julius Avery Horror Thriller
810,Chuck Konzelman and Cary Solomon,Sean Patrick Flanery,Jordan Belfi,unknown,Horror Thriller,nefarious,Sean Patrick Flanery Jordan Belfi unknown Chuck Konzelman and Cary Solomon Horror Thriller
811,Lee Cronin,Lily Sullivan,Alyssa Sutherland,Morgan Davies,Horror Thriller,evil dead rise,Lily Sullivan Alyssa Sutherland Morgan Davies Lee Cronin Horror Thriller
812,Alexis Jacknow,Dianna Agron,Jay Ali,Melora Hardin,Horror Thriller,clock,Dianna Agron Jay Ali Melora Hardin Alexis Jacknow Horror Thriller
813,Ryan Stevens Harris,Augie Duke,Haven Lee Harris,Morgana Ignis,Fantasy Horror Drama,moon garden,Augie Duke Haven Lee Harris Morgana Ignis Ryan Stevens Harris Fantasy Horror Drama
814,"Matt Angel, Suzanne Coote",Lulu Wilson,Seann William Scott,Denise Burse,Action Horror Thriller,the wrath of becky,"Lulu Wilson Seann William Scott Denise Burse Matt Angel, Suzanne Coote Action Horror Thriller"
815,Rob Savage,Sophie Thatcher,Chris Messina,Vivien Lyra Blair,Horror Thriller Mystery,the boogeyman,Sophie Thatcher Chris Messina Vivien Lyra Blair Rob Savage Horror Thriller Mystery
816,Kelley Kali,Maisie Richardson-Sellers,Shannon Woodward,unknown,Horror,jagged mind,Maisie Richardson-Sellers Shannon Woodward unknown Kelley Kali Horror
817,Tim Story,Grace Byers,Jermaine Fowler,Melvin Gregg,Horror Comedy,the blackening,Grace Byers Jermaine Fowler Melvin Gregg Tim Story Horror Comedy
818,Vincent Shade,R.J. Mitte,Christian Stolte,William Mark McCullough,Action Horror Science Fiction Thriller,the unseen,R.J. Mitte Christian Stolte William Mark McCullough Vincent Shade Action Horror Science Fiction Thriller
819,Patrick Wilson,Ty Simpkins,Patrick Wilson,Sinclair Daniel,Horror Thriller,insidious: the red door,Ty Simpkins Patrick Wilson Sinclair Daniel Patrick Wilson Horror Thriller
820,Mark Polonia,Samantha Coolidge,Ryan Dalton,Natalie Himmelberger,Horror Science Fiction,cocaine shark,Samantha Coolidge Ryan Dalton Natalie Himmelberger Mark Polonia Horror Science Fiction
821,Samuel Bodin,Lizzy Caplan,Woody Norman,Cleopatra Coleman,Horror,cobweb,Lizzy Caplan Woody Norman Cleopatra Coleman Samuel Bodin Horror
822,Justin Simien,LaKeith Stanfield,Tiffany Haddish,Owen Wilson,Comedy Drama Horror Fantasy,haunted mansion,LaKeith Stanfield Tiffany Haddish Owen Wilson Justin Simien Comedy Drama Horror Fantasy
823,Dan Bowhers,Morgan DeTogne,Michael Kowalski,Mike Headford,Horror Science Fiction Thriller Drama,blue hour: the disappearance of nick brandreth,Morgan DeTogne Michael Kowalski Mike Headford Dan Bowhers Horror Science Fiction Thriller Drama
824,Anthony Leone,Felissa Rose,George Jac,Brian Patrick Butler,Horror Comedy,mike & fred vs the dead,Felissa Rose George Jac Brian Patrick Butler Anthony Leone Horror Comedy
825,Ben Wheatley,Jason Statham,Wu Jing,Sophia Cai,Action Science Fiction Horror,meg 2: the trench,Jason Statham Wu Jing Sophia Cai Ben Wheatley Action Science Fiction Horror
826,Carter Smith,Johnny Berchtold,Kyle Gallner,unknown,Crime Drama Horror Thriller,the passenger,Johnny Berchtold Kyle Gallner unknown Carter Smith Crime Drama Horror Thriller
827,AndrÃ© Ãvredal,Corey Hawkins,Aisling Franciosi,Liam Cunningham,Horror Thriller,the last voyage of the demeter,Corey Hawkins Aisling Franciosi Liam Cunningham AndrÃ© Ãvredal Horror Thriller
828,Laura Moss,Marin Ireland,Judy Reyes,A.J. Lister,Horror Mystery Thriller Drama Science Fiction,birth/rebirth,Marin Ireland Judy Reyes A.J. Lister Laura Moss Horror Mystery Thriller Drama Science Fiction
829,"Ari Costa, Eren Celeboglu",Natalia Dyer,Asa Butterfield,Benjamin Evan Ainsworth,Horror Thriller,all fun and games,"Natalia Dyer Asa Butterfield Benjamin Evan Ainsworth Ari Costa, Eren Celeboglu Horror Thriller"
830,Michael Chaves,Taissa Farmiga,Jonas Bloquet,Storm Reid,Horror,the nun ii,Taissa Farmiga Jonas Bloquet Storm Reid Michael Chaves Horror
831,Brian Duffield,Kaitlyn Dever,Elizabeth Kaluev,Zack Duhame,Horror Science Fiction Thriller,no one will save you,Kaitlyn Dever Elizabeth Kaluev Zack Duhame Brian Duffield Horror Science Fiction Thriller
832,Bishal Dutta,Megan Suri,Neeru Bajwa,Mohana Krishnan,Horror Mystery,it lives inside,Megan Suri Neeru Bajwa Mohana Krishnan Bishal Dutta Horror Mystery
833,"Ian Tripp, Ryan Schafer",Vinny Curran,Bill Oberst Jr.,Brendan Cahalan,Horror Comedy Mystery Thriller,everybody dies by the end,"Vinny Curran Bill Oberst Jr. Brendan Cahalan Ian Tripp, Ryan Schafer Horror Comedy Mystery Thriller"
834,Kevin Greutert,Tobin Bell,Shawnee Smith,SynnÃ¸ve Macody Lund,Horror Thriller,saw x,Tobin Bell Shawnee Smith SynnÃ¸ve Macody Lund Kevin Greutert Horror Thriller
835,Daniel Di Grado,Ryan Destiny,Heather Graham,unknown,Horror,oracle,Ryan Destiny Heather Graham unknown Daniel Di Grado Horror
836,Anna Zlokovic,Hadley Robinson,Emily Hampshire,Brandon Mychal Smith,Horror,appendage,Hadley Robinson Emily Hampshire Brandon Mychal Smith Anna Zlokovic Horror
837,David Gordon Green,Leslie Odom Jr.,Lidya Jewett,Olivia O'Neill,Horror Thriller,the exorcist: believer,Leslie Odom Jr. Lidya Jewett Olivia O'Neill David Gordon Green Horror Thriller
838,Lindsey Anderson Beer,Jackson White,Jack Mulhern,Henry Thomas,Horror Fantasy,pet sematary: bloodlines,Jackson White Jack Mulhern Henry Thomas Lindsey Anderson Beer Horror Fantasy
839,Nahnatchka Khan,Kiernan Shipka,Olivia Holt,Julie Bowen,Comedy Horror Science Fiction,totally killer,Kiernan Shipka Olivia Holt Julie Bowen Nahnatchka Khan Comedy Horror Science Fiction
840,"Scott Derrickson, David Bruckner, Natasha Kermani",Alex Gallick,Anna Sundberg,Chelsey Grant,Horror Thriller,v/h/s/85,Alex Gallick Anna Sundberg Chelsey Grant Scott Derikson David Bruckner Natasha Kermani Horror Thriller
841,Sean King O'Grady,Lil Rel Howery,Scoot McNairy,Pat Healy,Science Fiction Horror,the mill,Lil Rel Howery Scoot McNairy Pat Healy Sean King O'Grady Science Fiction Horror
842,David Slade,Casey Likes,E'myri Crutchfield,Dustin Ceithamer,Horror Fantasy Thriller,dark harvest,Casey Likes E'myri Crutchfield Dustin Ceithamer David Slade Horror Fantasy Thriller
843,John McPhail,Augustus Prew,Andrea Bang,Justin Long,Horror Thriller,dear david,Augustus Prew Andrea Bang Justin Long John McPhail Horror Thriller
844,Eddie Alcazar,Stephen Dorff,Bella Thorne,Scott Bakula,Fantasy Horror Science Fiction,divinity,Stephen Dorff Bella Thorne Scott Bakula Eddie Alcazar Fantasy Horror Science Fiction
845,Conor Allyn,Amber Heard,Eduardo Noriega,Lorenzo McGovern Zaini,Thriller Drama Horror,in the fire,Amber Heard Eduardo Noriega Lorenzo McGovern Zaini Conor Allyn Thriller Drama Horror
846,Emma Tammi,Josh Hutcherson,Elizabeth Lail,Piper Rubio,Horror Mystery,five nights at freddy's,Josh Hutcherson Elizabeth Lail Piper Rubio Emma Tammi Horror Mystery
847,Joe Lynch,Heather Graham,Judah Lewis,Bruce Davison,Horror Thriller,suitable flesh,Heather Graham Judah Lewis Bruce Davison Joe Lynch Horror Thriller
848,Stephen Cognetti,Bridget Rose Perrotta,Destiny Leilani Brown,James Liddell,Horror Mystery,hell house llc origins: the carmichael manor,Bridget Rose Perrotta Destiny Leilani Brown James Liddell Stephen Cognetti Horror Mystery
849,Devon Jovi Johnson,Francheska Pujols,Summer Foley,Silvana Jakich,Crime Thriller Horror,what happened at 625 river road,Francheska Pujols Summer Foley Silvana Jakich Devon Jovi Johnson Crime Thriller Horror
850,Tyler MacIntyre,Joel McHale,Justin Long,Jane Widdop,Horror Comedy,it's a wonderful knife,Joel McHale Justin Long Jane Widdop Tyler MacIntyre Horror Comedy
851,Eli Roth,Patrick Dempsey,Addison Rae,Milo Manheim,Horror Mystery Thriller,thanksgiving,Patrick Dempsey Addison Rae Milo Manheim Eli Roth Horror Mystery Thriller
852,Melissa Vitello,Ava Cantrell,Tren Reed-Brown,Hermione Lynch,Horror Thriller,abigail,Ava Cantrell Tren Reed-Brown Hermione Lynch Melissa Vitello Horror Thriller
853,Colin Bressler,Leila Annastasia Scott,Jason Scarbrough,Jeff Caperton,Horror Crime,the mummy murders,Leila Annastasia Scott Jason Scarbrough Jeff Caperton Colin Bressler Horror Crime
854,Howard J. Ford,Ed Westwick,Andrew P. Stephen,Natalya Tsvetkova,Horror Thriller,darkgame,Ed Westwick Andrew P. Stephen Natalya Tsvetkova Howard J. Ford Horror Thriller
